Particle ID,FWS Total,SWS Total,FL Yellow Total,FL Orange Total,FL Red Total,FL Green Total
18968,1.974E+04,6554,419.6,255,2442,207.9
19069,9924,774.6,67.75,242.5,3079,85.31
19119,2.548E+04,6558,2651,1238,1.604E+04,749.7
19235,5.494E+04,5.581E+04,102.6,133.6,331.1,101.3
19253,3.263E+04,8350,1909,1379,2.15E+04,637.6
19292,1.618E+04,4299,1468,963.8,1.365E+04,545.6
19294,8.209E+04,3.556E+04,205.4,2550,4.095E+04,249.6
19315,2.225E+04,7300,702.4,299,3495,290.9
19321,4.92E+04,1.045E+04,53.07,110.7,734.4,86.11
19333,3.315E+04,1433,150.2,1549,1.984E+04,173.9
19348,2.611E+04,1899,88.45,114.8,169.2,116.7
19370,3.978E+04,5873,2099,1055,1.505E+04,637.5
19378,2.024E+04,4021,1439,799,1.078E+04,445.6
19405,8803,1045,29.92,15.18,52.53,53.02
19421,3.369E+04,5283,2728,951.7,1.111E+04,687.9
19441,1.418E+04,5979,1228,660.8,8631,416.6
19478,2.721E+04,1.148E+04,6609,2870,3.889E+04,1545
19523,3.651E+04,7042,1047,848.6,1.353E+04,373.3
19558,1.501E+04,3600,61.81,396.8,3807,128.7
19603,3.176E+04,9604,1852,1165,1.694E+04,829.2
19616,2.843E+04,4484,2000,1212,1.692E+04,582.7
19666,1.418E+04,1486,151.9,1005,1.471E+04,215.1
19676,2.716E+04,5632,1406,799.1,1.153E+04,353.1
19724,9867,1077,74.9,178.5,2769,128.2
19730,2.784E+04,9107,2189,1032,1.341E+04,630.7
19747,2.592E+04,3656,1922,797.5,1.026E+04,602.5
19845,1.593E+04,1242,139.5,1126,1.667E+04,192
19859,3.68E+04,7070,1542,876.8,1.166E+04,549.3
19902,3.001E+04,5914,1630,939.9,1.354E+04,564.5
19931,1.544E+05,9608,411.6,1.302E+04,2.608E+05,653.6
20022,1.446E+04,6705,2623,1183,9823,1881
20073,1.627E+04,3954,168.3,838.6,1.079E+04,255.7
20101,2.923E+05,4.735E+04,527.8,9801,1.777E+05,577.1
20104,3.5E+04,4206,247.8,1896,3.422E+04,262.9
20189,3.086E+04,5635,1403,816.8,1.209E+04,427.8
20191,1.418E+04,4811,2084,1319,1.793E+04,670.8
20327,2.791E+04,7.189E+04,55.18,96.01,691.9,74.25
20364,9398,531.7,115.7,482.1,6232,231.9
20398,6.366E+04,7.709E+04,1573,1.225E+04,2.647E+04,1497
20404,1.75E+04,5627,1344,580.1,6448,364.5
20437,1.506E+04,5421,1018,557.4,6281,386.1
20511,3.881E+04,5070,1281,709.7,9609,370.8
20547,1.33E+04,2610,92.67,825.3,1.027E+04,190.7
20556,2.478E+04,6933,36.39,33.05,119.4,56.58
20591,2.184E+04,5165,84.59,54.02,210.1,62.03
20596,2.026E+04,2718,158.8,1277,1.894E+04,172.5
20637,2.578E+04,4816,1776,912.5,1.29E+04,559.1
20727,1.657E+04,3973,98.53,458.8,5836,125.5
20746,3.555E+04,4962,829.6,772.3,1.247E+04,346.8
20769,2.567E+04,4085,1025,588.4,8981,423.2
20782,3.92E+04,6038,1420,832,1.093E+04,484.7
20810,2.795E+04,6062,1234,750.2,1.093E+04,388.2
20819,2.472E+04,6885,2278,1173,1.514E+04,829.2
20828,1.68E+04,3367,168.1,1310,1.684E+04,161.3
20841,1.606E+04,1050,115.9,355.2,6994,147.6
20847,1.134E+04,1221,84.45,190,3482,85.86
20872,2.681E+04,3772,1117,572.2,7614,389.2
20886,6.208E+04,5.195E+04,72.42,110.7,243.6,173.9
20906,3.138E+04,3985,1120,733.4,1.048E+04,458.1
20927,4.579E+05,5.862E+04,324.4,9412,1.289E+05,419.5
20932,1.723E+04,4374,1494,814.8,1.024E+04,407.9
20996,2.04E+04,2362,180.9,1352,2.264E+04,356.6
21009,4.465E+04,9327,3515,1314,1.576E+04,889.9
21050,4.778E+04,2.013E+04,8402,3978,5.598E+04,1856
21054,1.366E+04,3234,121.9,625.3,7992,165
21056,5.228E+04,4.215E+04,179.9,204.6,669.4,180.5
21090,2.934E+04,1.272E+04,3639,1935,2.778E+04,1055
21132,1.295E+04,2002,2217,1191,1.721E+04,623.9
21141,2.721E+04,4634,1098,569.6,7906,379.3
21148,3.95E+04,7750,1233,729.3,9502,523.2
21151,4.158E+04,6731,1470,792.5,1.089E+04,470.2
21171,1.281E+04,1682,117.8,240,4324,128
21176,8869,2858,40.74,37.94,78.72,75.69
21288,2.352E+04,3759,921,547.4,7686,259.8
21312,2.061E+04,7361,1007,730,1.051E+04,383.5
21318,2.732E+04,1.351E+04,2997,1264,1.612E+04,797.4
21322,1.98E+04,2710,1197,769.9,1.022E+04,384.1
21390,2.298E+04,8587,2458,1170,1.555E+04,815.2
21501,9012,782.3,84.28,371.4,5389,163.7
21521,1.412E+04,2803,109.9,676.6,8383,152.9
21543,1.671E+04,3142,1345,687.1,8553,514.1
21554,3.099E+04,4826,1759,972.2,1.31E+04,528.8
21578,1.118E+04,567,112.1,460.1,8371,182.4
21640,2.997E+04,5562,2422,1171,1.521E+04,596.1
21718,2.647E+04,4509,1811,1137,1.488E+04,747.6
21733,3.105E+04,7788,2757,1079,1.494E+04,847.6
21766,1.023E+04,1679,106.9,238.6,4014,101.2
21781,1.1E+05,6.051E+04,226.1,5030,6.65E+04,344.3
21829,2.72E+04,5847,1614,888.1,1.245E+04,583.5
21848,8703,2369,52.42,68.86,113.8,160.2
21850,3.375E+04,1.63E+04,121.9,1496,2.011E+04,228.8
22106,2.249E+04,1292,108.3,249.1,3338,99.61
22117,3.526E+04,7034,389.4,5006,1.123E+05,629.1
22147,1.385E+04,3300,98.05,715.9,1.031E+04,122.3
22281,1.563E+04,3240,1267,851.6,1.215E+04,490.9
22295,6.682E+05,2.463E+05,1268,7.193E+04,6.397E+05,1304
22301,2.107E+04,4915,1878,688.9,8976,607.9
22305,2.821E+04,5652,2171,1132,1.653E+04,757.1
22360,1.388E+04,1383,197.2,120.2,815.7,75.57
22449,1.305E+04,7.275E+04,89.91,119.7,48.66,28.8
22467,2.454E+04,3759,1351,620.4,8645,420
22484,1.11E+04,1179,80.67,287,5928,89.92
22534,2.167E+04,2301,757.9,505.1,6721,325
22568,2.2E+04,1.86E+04,7191,3721,4.814E+04,1682
22614,9797,1497,98.17,333,4576,215.6
22710,9165,787.8,55.28,163.9,2639,94.82
22784,1.712E+04,7264,1232,743.8,1.066E+04,353.9
22832,3.222E+04,4521,753.7,447.5,5691,269.7
22858,4.365E+04,5781,178.8,2100,3.287E+04,297.3
22888,3.763E+04,6392,1654,1053,1.46E+04,579.4
22977,3.413E+05,6.624E+04,243.6,5697,7.343E+04,528.1
22980,6.063E+04,1.088E+04,2370,2802,6338,2071
22993,1.92E+04,2185,62.9,44.32,302.7,52.39
23053,7774,885.4,58.07,203.7,2885,90.62
23061,2.637E+04,3600,1299,854.8,1.224E+04,448.5
23087,1.868E+04,4988,2051,1025,1.27E+04,606.2
23136,4.631E+04,6.954E+04,481.4,476,1249,616.4
23158,3.081E+04,7223,1557,693.9,7963,487.3
23230,2.49E+04,3463,1427,1017,1.448E+04,486
23281,1.112E+04,2614,194,63.55,378.2,110.3
23297,7.808E+04,9.889E+04,4235,5130,5.108E+04,2908
23303,2.726E+04,4531,1653,1052,1.559E+04,462.8
23321,3.416E+04,4910,984.8,626.9,8241,282.5
23368,2.5E+04,4761,136.4,1236,1.486E+04,244.6
23388,4.55E+04,1.052E+04,1663,1146,1.833E+04,511.9
23459,9659,2019,96.1,249.8,4515,164.1
23477,4.044E+04,5413,261.9,3301,5.386E+04,369.8
23480,2.22E+04,2926,127.7,774.4,9194,287.8
23481,1.572E+04,2764,137.9,139,1132,93.08
23524,2.911E+04,3277,2183,986.6,1.301E+04,594.6
23579,3.252E+04,3470,174.4,924.1,1.124E+04,211.3
23584,1.682E+04,2404,226.1,1829,3.036E+04,335.6
23622,3.097E+04,7941,893.5,711.1,1.163E+04,344.2
23629,1.845E+04,2691,886.1,735.4,1.109E+04,348.4
23630,9021,1762,78.32,154.2,3148,77.83
23633,2.871E+04,3789,1245,724.3,9760,376.2
23636,2.891E+04,5248,1652,951.3,1.438E+04,593.2
23688,1.081E+04,500,104.4,371.2,6838,143.3
23755,4.564E+04,1.089E+04,184,948.1,1.612E+04,191.6
23783,6.449E+04,1.281E+04,180.5,1657,2.817E+04,247.9
23852,9837,3249,1482,982.9,1.348E+04,498.8
23921,3.201E+04,1.395E+04,1875,1164,1.636E+04,690.9
23959,1.706E+04,3393,766.1,558.6,8269,290.5
24017,2.174E+04,4153,1396,616.4,8582,455.5
24026,3.931E+04,1.571E+04,6902,3627,5.268E+04,1619
24051,3.144E+05,1.931E+04,461.6,8195,1.097E+05,437.2
24078,1.822E+04,7697,123.6,138.9,1683,117.1
24091,4.185E+04,1.169E+04,4484,1981,2.82E+04,1146
24162,2.933E+04,3582,2158,903.5,1.223E+04,617.9
24175,2.39E+04,4797,896.9,601.1,9102,412.8
24229,1.495E+04,3787,110.3,368.4,5123,144.4
24230,1.23E+04,2279,107.1,344.9,7709,107.4
24258,2.207E+04,5720,1504,993.5,1.458E+04,479.5
24281,9046,1264,114.9,453.2,7692,136.1
24338,2.713E+04,1.014E+04,1573,816.6,1.036E+04,438.2
24478,1.823E+04,1718,134.5,1459,1.907E+04,217.5
24563,2.605E+04,3432,894.9,725.5,1.077E+04,475.4
24578,2.983E+04,5307,1660,939.5,1.39E+04,470
24755,7857,1113,72.19,163.7,2848,119.6
24809,1.031E+04,674.4,80.11,380.6,4992,182
24821,2.201E+04,2930,1364,639.8,7909,395.1
24827,2.376E+04,5289,1506,751.5,9119,498.8
24877,1.136E+04,4629,1309,821.9,1.081E+04,429.8
24946,2.716E+04,4130,2076,778,9093,626.1
25015,2.082E+04,7809,1144,753.4,1.065E+04,449.3
25097,2.116E+04,7177,1091,647.5,9094,404.7
25156,2.399E+04,1.095E+04,256.3,4768,7.975E+04,381.9
25162,2.266E+04,3407,81.46,274.2,3597,108.1
25192,9349,889.9,116.1,416.8,6850,129.7
25194,1.256E+04,445.3,21.4,17.72,38.16,57.94
25198,1.996E+05,3.014E+04,126.8,124.9,32.15,11.66
25199,3.6E+05,7.356E+04,214.7,174.7,78.43,18
25200,2E+05,9.375E+04,214.6,198.4,34.63,14.01
25212,9.459E+05,1.939E+05,1074,4.101E+04,6.667E+05,725.6
25241,3.101E+04,3341,1157,790.6,1.12E+04,332.9
25263,1.173E+05,6.323E+04,429.2,6064,8.22E+04,408.4
25283,5.507E+04,5439,149,236.9,469,187.7
25293,2.479E+04,1.368E+04,6235,3574,5.235E+04,1531
25313,1.281E+04,2325,1314,780.1,1.065E+04,510.8
25361,2.286E+04,5298,2112,1033,1.383E+04,645.2
25366,2.362E+04,3104,1290,696.3,8396,401.8
25405,2.246E+04,3432,1293,550.4,7224,402.6
25444,3.836E+04,5703,221.1,2799,4.551E+04,367.1
25445,1.052E+04,2586,101.6,189.7,3857,110
25454,2.474E+04,7100,2419,1158,1.558E+04,955.7
25472,1.904E+04,1722,941.2,616.4,8832,324.6
25508,1.74E+04,4010,1252,687.9,9526,446.7
25516,2.56E+04,4395,2453,1335,1.826E+04,711.5
25522,1.733E+04,2546,107,1059,1.525E+04,188.9
25551,2.492E+04,6233,1178,630.1,9061,373.7
25557,2.438E+04,3855,972.4,605.2,8778,330.7
25614,3.452E+04,9001,1266,815.7,1.111E+04,461
25639,1.1E+04,1969,827.8,568.1,7527,263.5
25640,1.957E+04,4289,241.7,277.5,3535,158.6
25649,3.577E+04,7391,1650,926.7,1.314E+04,569.4
25667,7.08E+04,1.591E+04,5938,2331,2.978E+04,1335
25733,1.833E+04,4557,845.7,678.7,9875,310.5
25743,9162,1249,15.49,14.52,61.78,32.93
25749,1.35E+04,2070,156.2,752.2,1.045E+04,144.9
25754,1.273E+04,2134,991,584.3,7597,402.6
25865,7094,1666,27.33,37.25,608.3,48.57
25910,1.601E+04,3823,89.44,1597,2.188E+04,193.8
25917,1.196E+04,1865,1282,746.1,9422,365.5
25948,2.954E+04,1.066E+04,203.8,204.3,2468,124.5
25966,2.77E+04,6349,1687,875.3,1.278E+04,524.7
26003,2.155E+04,4559,968.9,602.8,7616,388.7
26009,2.665E+04,4515,1533,773.9,1.012E+04,536.8
26015,7829,1170,86.4,160.8,2772,108.1
26037,9698,1760,28.24,30.4,52.34,111.9
26065,3.206E+04,2.459E+04,162.1,2404,3.311E+04,180.7
26069,2.767E+04,5074,1594,780.4,1.021E+04,449.7
26116,2.89E+04,1.178E+04,1725,1061,1.648E+04,688
26129,2.483E+04,4692,1533,603.9,7885,481.8
26276,2.746E+04,3592,1513,999.2,1.431E+04,487.2
26285,1.63E+04,2042,173.1,780.7,1.497E+04,154.4
26292,6.31E+04,8.81E+04,97.18,109.8,309.8,104.4
26314,1.761E+04,3746,147.8,1342,2.04E+04,305.1
26409,2.495E+04,5297,363.9,4520,7.295E+04,483.5
26522,2.564E+04,3821,660.5,590.9,7639,390.4
26593,2.281E+04,1.309E+04,881.7,635,7618,230
26637,3.245E+04,8370,9241,3392,1.885E+04,2604
26657,2.102E+04,4515,805.3,557.5,7148,286.4
26676,1.514E+04,2243,131.3,783,1.095E+04,203.2
26708,3.106E+04,5321,1688,900.7,1.278E+04,583
26730,1.599E+04,1809,150.2,2406,2.948E+04,263.8
26772,3.058E+04,6947,1047,580.3,7348,373.3
26859,1.792E+04,3897,35.89,56.96,142,39.2
26881,2.78E+04,4939,1444,931.7,1.325E+04,588.2
26898,3.318E+04,1.059E+04,1215,857.3,1.233E+04,558.8
26912,4.077E+04,7724,174.8,193.6,2148,117.8
26974,1.935E+04,1792,894.3,549.6,7551,321.8
27056,3.164E+04,8009,2136,1196,1.651E+04,636.1
27126,1.968E+04,9.758E+04,183.5,229.6,72.31,72.55
27162,1.654E+04,3598,832.7,525.6,6958,321
27168,2.664E+04,3060,2428,1069,1.274E+04,675.6
27292,2.992E+04,1.015E+04,2220,1206,1.443E+04,709.7
27300,9862,747.9,123.5,556.6,7168,190
27328,2.104E+04,2020,34.48,21.11,40.93,48.04
27352,1.945E+04,4803,1547,911.3,1.158E+04,437.9
27355,3.061E+04,9641,2259,1217,1.763E+04,660.2
27373,3.301E+04,6592,1401,912.2,1.304E+04,577.2
27377,4.737E+04,5753,215.4,318.1,568.1,259.2
27389,3.127E+04,4443,2447,1217,1.559E+04,648.3
27473,1.481E+04,1763,13.67,11.41,29.43,33.04
27477,9277,992.2,78.22,185.4,3299,89.04
27478,5.232E+04,1.567E+04,221.7,5921,8.892E+04,370
27535,2.585E+04,3903,2186,824.7,1.028E+04,638.5
27551,3.332E+04,9426,1051,623.3,7993,375.1
27606,2.711E+04,5367,2299,1176,1.733E+04,669.5
27652,5.091E+04,1.889E+04,7624,3599,4.928E+04,1867
27657,2.723E+04,4291,1387,849.4,1.201E+04,424
27699,2.162E+04,7143,259.5,382,4088,146
27723,2.384E+04,3240,838.2,583.8,8616,320.1
27749,2.06E+04,1.105E+04,40.83,134,844.1,59.15
27821,3.291E+04,6501,2399,1177,1.61E+04,697.3
27823,2.393E+05,5.354E+04,1015,2.632E+04,4.511E+05,1093
27862,2.143E+04,5191,1653,1038,1.549E+04,607.4
27875,2.522E+04,3829,151.3,722.9,9729,206.5
28049,3.019E+04,3614,61.73,39.41,54.72,145.6
28068,1.94E+04,6117,132.6,1259,1.628E+04,219.8
28097,8768,753.3,55.65,177.9,2700,68.98
28108,3.127E+04,5327,1457,948,1.289E+04,462.4
28211,1.272E+05,1.47E+04,7415,8864,1.878E+04,6010
28213,4.272E+04,4787,82.99,68.22,164.2,93.05
28376,1.642E+04,5219,40.85,30.28,109.2,42.13
28377,3.515E+04,6960,2209,1030,1.474E+04,571.3
28397,3.228E+04,6177,1838,1019,1.471E+04,564.9
28478,4.037E+04,6192,813.7,440.9,5908,266.5
28498,3.43E+04,3.078E+04,358.8,7564,1.144E+05,415.2
28535,5.872E+04,3.1E+04,145,61.21,93.85,300.4
28589,7945,497.7,71.61,173.7,3095,76.2
28602,2.766E+04,2917,38.22,42.26,128.8,72.22
28624,2.38E+04,4333,127.4,1112,1.465E+04,186.1
28640,3.239E+04,5042,1360,779.8,1.118E+04,424.9
28689,2.559E+05,1.872E+04,504.2,7538,1.444E+05,546.4
28691,1.509E+04,1005,87.71,249.3,4667,99.1
28779,2.937E+04,5773,1488,906.9,1.342E+04,400.2
28896,8648,894.4,142.8,471.7,8293,254.6
28913,2.16E+04,7874,1061,688.1,1.011E+04,462.6
28926,7506,999.9,29.06,21.59,110.2,82.13
29008,1.431E+04,3943,173.5,1088,1.446E+04,153
29056,2.747E+04,5002,1181,722.3,1.081E+04,437.9
29087,1.35E+04,1.064E+04,3858,1167,1.317E+04,969.7
29099,3.12E+04,1.59E+04,260.5,1371,1.74E+04,382
29171,1.275E+04,2.099E+04,36.56,34.46,150.9,49.61
29173,3.369E+04,4901,885,562.5,7409,344.7
29235,2.128E+04,3446,848.5,705,1.019E+04,371.1
29254,7.447E+04,1.109E+04,183.7,1388,2.218E+04,168
29315,1.961E+04,5542,139.9,1554,2.086E+04,169.3
29329,2.526E+04,8161,1824,1029,1.44E+04,552
29363,3.214E+04,8437,1792,985.3,1.392E+04,540.6
29367,3.109E+04,6674,1967,1109,1.461E+04,690.8
29398,8679,477.7,119.3,328.1,4078,165.8
29400,1.666E+04,2112,1416,617.1,7625,506
29411,2.788E+04,4791,1843,940.9,1.305E+04,558.9
29419,1.032E+05,7.019E+04,5643,1.324E+04,2.546E+05,863.9
29458,2.77E+04,5907,1570,989.8,1.44E+04,545
29459,4.852E+04,4.235E+04,1.04E+04,5046,7.459E+04,2427
29470,2.399E+04,3426,2246,1007,1.197E+04,606.2
29541,2.713E+04,1.424E+04,2172,1255,1.809E+04,683.7
29627,2.52E+04,4939,1112,755,1.112E+04,423.3
29670,1.399E+05,1.57E+04,464.7,8345,1.525E+05,569.6
29671,2.546E+04,4487,656.8,513.9,6460,341.7
29679,2.788E+04,6304,2618,1377,1.916E+04,721.7
29765,2.434E+04,8.732E+04,501.1,8449,1.652E+05,647.1
29873,2.819E+04,5741,1370,849,1.156E+04,419.8
29886,1.655E+04,3939,848.2,484.2,6772,365.4
29888,3.458E+04,8203,1840,674.1,8388,484.3
30082,2.045E+04,3033,369.9,393.6,4822,170
30105,2.674E+04,3167,988.7,544,7990,345.4
30133,3.014E+04,3261,1044,614.1,9446,392
30134,1.944E+04,5026,75.31,156.7,1542,99.98
30167,2.612E+04,3710,1318,763.2,1.103E+04,438.9
30186,1.191E+04,6402,112.6,129.9,318,346.5
30190,1.731E+04,5352,164.8,119.9,302.6,281.4
30206,1.809E+04,4971,158,1010,1.481E+04,193.6
30266,1.843E+04,4875,1542,904.4,1.255E+04,507.2
30285,1.741E+04,5378,1487,852,1.178E+04,485.2
30362,1.477E+04,1772,84.13,254.2,4552,92.83
30385,3.714E+04,7274,2208,1094,1.614E+04,742
30476,2.496E+04,8390,1568,860.8,1.181E+04,491.8
30492,2.825E+04,5696,1677,1381,2.348E+04,607.6
30502,1.591E+04,2376,61.07,94.46,185,79.43
30508,2.548E+04,2928,79.3,121.4,219,122
30534,2.352E+04,3512,1178,723.1,1.008E+04,456.3
30576,1.185E+04,4705,123,541.6,7512,166.6
30607,1.42E+04,2664,130.9,701.3,9446,184.8
30610,2.165E+04,4313,1460,727,9623,435.9
30617,3.491E+04,5449,1775,991.1,1.458E+04,764.8
30627,2.058E+06,3.259E+05,2.355E+05,2.755E+05,6.165E+05,1.935E+05
30666,2.391E+04,5226,831.4,586.9,9313,414.3
30734,3.632E+04,6867,1659,1017,1.581E+04,557.4
30740,2.702E+04,3064,57.39,32.82,76.8,53.27
30779,2.099E+04,5184,1527,908.1,1.259E+04,495.9
30786,2.422E+04,1.016E+04,232.4,238.7,555.2,258.3
30825,1.493E+04,3433,1304,825.7,1.019E+04,504.3
30835,1.99E+04,4004,450.1,247.9,2359,334.3
30869,1.99E+04,2262,158.9,1591,2.535E+04,245.1
30887,9865,7938,51.82,59.97,181.4,74.58
30889,8310,1041,115.2,267.9,4638,121
30892,1.064E+04,8942,39.04,47.37,103.8,53.35
30900,4.742E+04,1.929E+04,7775,3348,4.313E+04,1765
30965,1.482E+04,2669,97.71,195.8,4240,139.9
30981,8947,503.6,58.77,225.3,3085,61.83
30988,1.772E+04,2948,573,206.1,1972,300.7
31006,2.375E+04,4945,1541,812.7,1.049E+04,424.2
31011,1.204E+05,5.829E+04,4822,4574,7.01E+04,2463
31014,1.99E+04,3474,1398,663.7,9122,461.6
31041,2.653E+04,6224,155.6,446.7,4162,258.2
31049,1.502E+04,2566,1392,766.7,9921,480.6
31059,2.873E+04,2965,1117,817.2,1.116E+04,401.3
31130,3.086E+04,5141,1901,910.6,1.221E+04,689.5
31164,1.416E+04,1369,72.27,222.1,3294,141.9
31166,3.278E+04,5293,1440,949.3,1.308E+04,464.9
31176,2.947E+04,4317,854.4,722.1,1.06E+04,412.2
31242,5.853E+04,5977,165.7,1013,1.623E+04,218.2
31279,2.987E+04,7024,1771,965.4,1.401E+04,604.1
31285,1.427E+04,3153,166.4,504,8374,289
31289,2.503E+04,4834,1214,803.6,1.2E+04,468.1
31358,2.55E+04,2775,1171,781.8,1.073E+04,415.6
31420,3.821E+04,8890,141.8,97.42,875.6,130.2
31447,2.94E+04,4824,1372,954.1,1.424E+04,469.3
31456,3.88E+04,1.26E+04,191,3170,4.236E+04,274.4
31476,2.188E+04,9130,33.09,112.8,797.5,91.17
31517,3.826E+04,3421,171.5,289.8,497.6,243.8
31541,3.509E+04,8615,1139,935.1,1.427E+04,484
31568,8877,1332,50.25,199.6,842.6,123
31601,3.029E+04,2.091E+04,153.7,1657,2.188E+04,263.1
31646,5.729E+04,3.249E+04,236.7,2975,3.744E+04,272.8
31655,8803,359.1,47.31,72.63,1015,64.92
31714,3.954E+04,1.315E+04,6698,3063,4.224E+04,1767
31755,2.519E+04,3680,2616,1316,1.817E+04,771.7
31767,1.071E+04,1620,81.76,225.2,3395,155.1
31773,2.119E+04,5056,21.81,22.76,46.31,15.53
31818,1.494E+04,1834,133.7,609.2,8106,189.9
31831,3.012E+04,6991,1699,875.2,1.214E+04,584.4
31921,1.929E+04,2104,1381,579.3,7396,386.5
31932,1.215E+04,1369,140.3,1008,1.463E+04,139.5
31946,1.47E+04,3523,763.4,562.8,6591,280
31983,1.965E+04,4162,1958,946.5,1.324E+04,537.9
32017,1.089E+04,3954,84.08,154.7,2806,91.44
32124,8199,781.3,103.7,263.9,4737,147.3
32185,2.639E+04,4824,217.6,1825,2.678E+04,379.5
32203,7.356E+04,1.205E+05,202.8,327,2252,333.6
32231,3.744E+04,4602,1767,913.9,1.188E+04,537.2
32259,1.589E+04,4921,1020,685.6,9771,418.6
32279,2.093E+04,3830,1228,775.6,1.01E+04,420.6
32294,2.293E+04,3855,1699,868.7,1.287E+04,575.3
32364,2.233E+04,5130,1168,715.8,9797,478
32454,2.345E+04,1.655E+04,166.3,1312,1.846E+04,175.7
32483,2.85E+04,3515,1071,738.4,1.072E+04,407.8
32753,2.66E+04,3986,897.7,655.6,9864,288.3
32800,5.138E+04,2.082E+04,316.7,5002,7.111E+04,414.3
32804,6.677E+04,5.477E+04,447.7,7719,1.173E+05,506.5
32878,3.311E+04,6879,162.6,1418,1.729E+04,354
32966,2.747E+04,6768,735.4,701,5714,478.2
33046,2.493E+04,4929,36.4,45.83,185.1,34.63
33087,2.711E+04,4040,1373,789.5,1.077E+04,467.4
33099,2.836E+04,4904,1167,856.9,1.237E+04,369.7
33125,1.624E+04,2039,1360,674.3,9736,420.8
33137,1.16E+04,5058,84.53,147.9,2540,95.8
33211,3.92E+04,1.483E+04,8772,4019,5.719E+04,2007
33253,1.342E+04,962.6,111.1,381.1,5536,150.7
33350,5.256E+04,2.199E+04,7619,3910,5.966E+04,2037
33384,3.087E+04,6995,1441,1015,1.5E+04,564
33517,7518,835.1,84.3,305.9,5710,176
33530,4.929E+04,9.744E+04,103,116.3,309,116.1
33598,1.456E+04,3549,17.58,21.62,59.47,44.3
33620,1.276E+04,1771,121.1,787.9,1.19E+04,211.8
33661,9.858E+04,1.957E+04,325.4,4466,6.928E+04,596.5
33738,3.306E+04,3877,1100,749.2,1.004E+04,431.2
33753,2.077E+04,4793,1002,653.9,9288,362.6
33809,3.02E+04,5600,1359,776.1,1.057E+04,497.2
33816,1.243E+04,1165,97.47,229.9,3984,129.6
33852,4.339E+04,2.032E+04,7275,3362,4.625E+04,1638
33855,1.414E+04,5200,89.38,306.6,6527,173.5
33884,2.263E+04,2917,1572,1017,1.351E+04,630.7
33959,1.045E+04,1204,78.54,244.3,4813,110.4
34015,2.566E+04,7594,1399,616.5,7939,534.9
34027,2.428E+04,6381,1780,1020,1.422E+04,672.2
34035,1.302E+04,5.356E+04,204.5,92.41,156.1,362.9
34103,1.657E+04,1.28E+04,386.1,4178,8.025E+04,701.8
34106,2.675E+04,3590,1230,662,1.004E+04,402.9
34216,2.439E+04,7306,42.22,57.59,476.3,64.25
34229,9486,889.3,175.4,1588,3514,162.6
34234,2.717E+04,1.726E+04,8593,4288,6.147E+04,1861
34258,3.582E+04,7068,1857,1234,1.882E+04,585.2
34263,2.367E+04,5130,136.1,836.4,1.067E+04,197.3
34266,2.573E+04,3807,864.6,635.3,8365,353.1
34298,1.166E+04,3767,206.2,776.8,1E+04,156.9
34375,1.081E+04,1098,99.71,388.9,4276,99.09
34385,3.21E+04,7988,1779,1018,1.468E+04,614.2
34506,7383,780.5,54.69,151.4,1970,116.6
34590,1.692E+04,5873,257.8,307.5,4101,217
34613,1.113E+04,3128,1410,828.5,9883,392.4
34665,1.04E+04,1779,106,460.7,9480,139.2
34704,1.659E+04,1.062E+04,1365,843.4,1.022E+04,634
34834,2.615E+04,8662,2006,1032,1.499E+04,635
34838,5.678E+04,3.51E+04,559.9,721.9,1681,612.8
34880,5.791E+04,3.948E+04,78.53,108,154.7,78.33
34886,3.026E+04,4868,1399,762.1,1.03E+04,458.9
34896,8419,571.3,63.27,176.9,3029,100.5
34911,2.524E+04,1.614E+04,169.7,2886,3.767E+04,295.5
34914,8.692E+04,8.476E+04,803.3,2.801E+04,3.705E+05,977.6
34992,2.472E+04,3355,776.1,612.2,8804,424.4
35047,2.777E+04,5467,179.5,2474,3.756E+04,359.2
35066,7695,544.6,102.9,169.9,2930,79.48
35112,4.674E+04,1.626E+04,9061,3575,5.1E+04,2099
35138,1.061E+04,3153,267.9,976.9,1163,358.7
35150,1.662E+04,3419,61.24,46.76,273.9,37.28
35154,5.976E+04,4.416E+04,175,1043,1.648E+04,220.7
35199,2.498E+04,1931,1226,629.3,8344,388.7
35211,2.864E+04,2154,87.78,143,223.3,233.9
35237,3.036E+04,4737,1550,914.2,1.257E+04,525.4
35253,1.274E+04,1829,92.41,190,1713,111.2
35265,3.483E+04,2.716E+04,260.4,5011,7.079E+04,531.7
35284,2.328E+04,5440,134.9,1283,1.591E+04,216.6
35304,1.293E+04,1540,1514,729.3,8676,412.7
35328,3.308E+04,5573,1222,863.7,1.374E+04,398.2
35372,1.941E+04,4767,892,614.1,8906,413.9
35401,2.322E+04,1.236E+05,321.9,376.6,108.8,49.31
35435,2.35E+04,5869,1836,946.8,1.323E+04,577.9
35518,4.688E+04,8530,2399,1147,1.441E+04,727.4
35626,1.241E+04,932.5,117.8,284.9,4573,106.8
35654,3.151E+04,7955,1311,900.3,1.45E+04,533.3
35726,3.133E+04,6869,1653,760.5,1.037E+04,594.3
35841,4.743E+04,5117,194,1568,2.301E+04,232.3
35861,1.906E+04,2239,55.5,135.2,789,64.06
35879,1.491E+04,4551,982.3,651.7,9524,450.1
35968,2.39E+04,4305,1259,693.6,9208,394.9
